ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations,affiliation_countries
25189782,GOBLET,0.625621259,GOBLET,0.625621259,,0,1,http://mygoblet.org/training-portal,301,,"(-33.8678,151.2073)",http://web.archive.org/web/20220618061021/https://www.mygoblet.org/training-portal,2014-09-04,"The Genome Analysis Centre, Norwich, ELIXIR, Wellcome Trust Genome Campus, Hinxton, UK, The Swedish University for Agricultural Sciences, Uppsala, Sweden, European Molecular Biology Laboratory, Heidelberg, Germany, Ontario Institute for Cancer Research, Toronto, Canada, Instituto Gulbenkian de CiÃªncia, Oeiras, Portugal, The University of New South Wales, Sydney, Australia, Netherlands Bioinformatics Centre, Department of Bioinformatics, Radboud Medical Center, Nijmegen, The Netherlands, CSC - IT Center for Science Ltd., Espoo, Finland, Whitehead Institute for Biomedical Research, MIT, Cambridge, MA, USA, CSIRO, Bioinformatics Core, Canberra, Australia, The Sainsbury Laboratory, Norwich Research Park, Norwich, UK, SIB Swiss Institute of Bioinformatics, 1 Rue Michel Servet, GenÃ¨ve, Switzerland, Academis, Illstrasse 12, 12161 Berlin, Germany, The Nowgen Centre, 29 Grafton Street, Manchester, UK, Department of Physics, Sapienza University, Rome, Italy, The Roslin Institute, Edinburgh, UK and The University of Manchester, Manchester, UK.","Corpas M, Jimenez RC, Bongcam-Rudloff E, Budd A, Brazas MD, Fernandes PL, Gaeta B, van Gelder C, Korpelainen E, Lewitter F, McGrath A, MacLean D, Palagi PM, Rother K, Taylor J, Via A, Watson M, Schneider MV, Attwood TK",,"Medical Research Council, Natural Environment Research Council, Medical Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council",23.0,"Australia, Australia, Canada, Switzerland, Germany, Germany, Finland, Italy, Netherlands, Netherlands, Portugal, Sweden, United States"
25332403,i5k,0.991027579,i5k,0.991027579,5000 arthropod genomes,0.851789331,1,http://i5k.nal.usda.gov,301,,"(36.6676,-78.3875)",http://web.archive.org/web/20221109053056/http://i5k.nal.usda.gov/,2014-10-20,"National Agricultural Library, Beltsville, MD 20705, USA monica.poelchau@ars.usda.gov.","Poelchau M, Childers C, Moore G, Tsavatapalli V, Evans J, Lee CY, Lin H, Lin JW, Hackett K",,,76.0,United States
"25378303, 29069517",iBeetle-Base,0.997434308,iBeetle-Base,0.997434308,,0,2,http://ibeetle-base.uni-goettingen.de,200,,"(51.5344,9.9323)",http://web.archive.org/web/20220331062913/http://ibeetle-base.uni-goettingen.de/,2018-01-01,"Johann-Friedrich-Blumenbach Institute of Zoology and Anthropology, GZMB, Department of Evolutionary Developmental Genetics, Georg-August-University GÃ¶ttingen, 37075 GÃ¶ttingen, Germany contact@ibeetle-base.uni-goettingen.de., Dpt. of Evolutionary Developmental Genetics, Georg August University of GÃ¶ttingen, 37077 GÃ¶ttingen, Germany.","DÃ¶nitz J, Schmitt-Engel C, Grossmann D, Gerischer L, Tech M, Schoppmeier M, Klingler M, Bucher G, DÃ¶nitz J, Gerischer L, Hahnke S, Pfeiffer S, Bucher G",", ",", ",57.0,"Germany, Germany"
25450223,HIGDB,0.955801189,HIGDB,0.955801189,Haemophilus influenzae Genome Database,0.94999705,1,http://bioserver1.physics.iisc.ernet.in/HIGDB,301,,"(12.9719,77.5937)",http://web.archive.org/web/20180922212740/http://bioserver1.physics.iisc.ernet.in:80/HIGDB/,2014-10-14,"Medical & Biological Computing Laboratory, School of Biosciences and Technology, VIT University, Vellore 632 014, India.","Swetha RG, Kala Sekar DK, Ramaiah S, Anbarasu A, Sekar K",,"Indian Institute of Science, Bangalore, Supercomputer Education and Research Centre, management of VIT University, Indian Council of Medical Research (ICMR)",1.0,India
25468930,HProtDB,0.989957288,HProtDB,0.989957288,Halophile protein database,0.916799814,1,http://webapp.cabgrid.res.in/protein,301,,"(28.6109,77.1792)",http://web.archive.org/web/20220528094317/http://webapp.cabgrid.res.in/protein/,2014-12-01,"Center for Agricultural Bioinformatics, Indian Agricultural Statistics Research Institute, Pusa Campus, New Delhi 110012, India.","Sharma N, Farooqi MS, Chaturvedi KK, Lal SB, Grover M, Rai A, Pandey P",,,1.0,India
25502817,HGV&TB,0.993074507,HGV&TB,0.993074507,,0,1,http://genome.igib.res.in/hgvtb/index.html,200,,"(28.6453,77.2128)",http://web.archive.org/web/20220328221853/http://genome.igib.res.in/hgvtb/index.html,2014-12-13,"Department of Biotechnology, Delhi Technological University, Bawana Road, Delhi 110042, India, GN Ramachandran Knowledge Center for Genome Informatics, CSIR-Institute of Genomics and Integrative Biology (CSIR-IGIB), Mathura Road, Delhi 110025, India, Acharya Narendra Dev College, University of Delhi, Govindpuri, Kalkaji, New Delhi 110019, India, Council of Scientific and Industrial Research (CSIR), Anusandhan Bhawan, 2 Rafi Marg, New Delhi 110001, India and Academy of Scientific and Innovative Research (AcSIR), Anusandhan Bhawan, New Delhi 110001, India.","Sahajpal R, Kandoi G, Dhiman H, Raj S, , Scaria V, Bhartiya D, Hasija Y",,,2.0,"India, India, India, India, India"
25753716,Glyco3D,0.945883989,Glyco3D,0.945883989,,0,1,http://www.glyco3d.cermav.cnrs.fr,"HTTPConnectionPool(host='www.glyco3d.cermav.cnrs.fr', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143a05b0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20130725051751/http://glyco3d.cermav.cnrs.fr:80/,2015-01-01,"Centre de Recherches sur les MacromolÃ©cules VÃ©gÃ©tales, UPR5301, CNRS - UniversitÃ© Grenoble Alpes, BP53, 38041, Grenoble cÃ©dex 09, France.","PÃ©rez S, Sarkar A, Rivet A, Breton C, Imberty A",,,20.0,France
25940562,HTT-DB,0.982042775,HTT-DB,0.982042775,,0,1,http://lpa.saogabriel.unipampa.edu.br:8080/httdatabase,302,,,http://web.archive.org/web/20220814084307/http://lpa.saogabriel.unipampa.edu.br:8080/httdatabase/,2015-05-04,"Campus SÃ£o Gabriel, Universidade Federal do Pampa, SÃ£o Gabriel.","Dotto BR, Carvalho EL, Silva AF, Duarte Silva LF, Pinto PM, Ortiz MF, Wallau GL",,,27.0,
25971743,GLASS,0.917461634,GLASS,0.917461634,,0,1,http://zhanglab.ccmb.med.umich.edu/GLASS,301,,"(42.2776,-83.7409)",http://web.archive.org/web/20201125143135/https://zhanglab.ccmb.med.umich.edu/GLASS/,2015-05-13,"Department of Biological Chemistry, Department of Computational Medicine and Bioinformatics, University of Michigan, Ann Arbor, MI 48109, USA, Department of Basic Sciences, University of North Dakota, School of Medicine and Health Sciences, Grand Forks, ND 58203, USA and Department of Computer Engineering, Bogazici University, Istanbul, Turkey.","Chan WK, Zhang H, Yang J, Brender JR, Hur J, ÃzgÃ¼r A, Zhang Y",,"NIGMS NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NCI NIH HHS, NCI NIH HHS",31.0,"Turkey, United States, United States"
25982314,GermlncRNA,0.997644544,GermlncRNA,0.997644544,,0,1,http://germlncrna.cbiit.cuhk.edu.hk,"HTTPConnectionPool(host='germlncrna.cbiit.cuhk.edu.hk', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba713d42070>, 'Connection to germlncrna.cbiit.cuhk.edu.hk timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20210919223016/http://germlncrna.cbiit.cuhk.edu.hk/,2015-05-17,"Reproduction, Development and Endocrinology Program, School of Biomedical Sciences, Faculty of Medicine, The Chinese University of Hong Kong-Shandong University (CUHK-SDU) Joint Laboratory on Reproductive Genetics and CUHK-BGI Innovation Institute of Trans-Omics, The Chinese University of Hong Kong, Shatin, Hong Kong, China, GigaScience, Beijing Genomics Institute-Hong Kong (BGI-HK) Research Institute, 16 Dai Fu Street, Tai Po Industrial Estate, Hong Kong, China, Beijing Genomics Institute-Shenzhen (BGI-SZ), Beishan Industrial Zone, Yantian District, Shenzhen, China and The Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD, USA Reproduction, Development and Endocrinology Program, School of Biomedical Sciences, Faculty of Medicine, The Chinese University of Hong Kong-Shandong University (CUHK-SDU) Joint Laboratory on Reproductive Genetics and CUHK-BGI Innovation Institute of Trans-Omics, The Chinese University of Hong Kong, Shatin, Hong Kong, China, GigaScience, Beijing Genomics Institute-Hong Kong (BGI-HK) Research Institute, 16 Dai Fu Street, Tai Po Industrial Estate, Hong Kong, China, Beijing Genomics Institute-Shenzhen (BGI-SZ), Beishan Industrial Zone, Yantian District, Shenzhen, China and The Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD, USA.","Luk AC, Gao H, Xiao S, Liao J, Wang D, Tu J, Rennert OM, Chan WY, Lee TL",,Intramural NIH HHS,9.0,"China, China, China, China, China, China, Hong Kong, Hong Kong, Hong Kong, Hong Kong, Hong Kong, Hong Kong, Hong Kong, Hong Kong, Hong Kong, Hong Kong, United States, United States"
25982315,GraP,0.972606599,GraP,0.972606599,of,0.77096051,1,http://structuralbiology.cau.edu.cn/GraP,301,,"(39.9075,116.3972)",http://web.archive.org/web/20220621022559/http://structuralbiology.cau.edu.cn/GraP/,2015-05-17,"State Key Laboratory of Plant Physiology and Biochemistry, College of Biological Sciences, China Agricultural University, Beijing 100193, China and College of Agriculture and Biotechnology, China Agricultural University, Beijing 100193, China.","Zhang L, Guo J, You Q, Yi X, Ling Y, Xu W, Hua J, Su Z",,,7.0,"China, China, China, China"
26039571,GPA,0.900930822,GPA,0.900930822,Gene Perturbation Atlas,0.898518195,1,http://biocc.hrbmu.edu.cn/GPA,"HTTPConnectionPool(host='biocc.hrbmu.edu.cn', port=80): Max retries exceeded with url: /GPA (Caused by ProtocolError('Connection aborted.', BadStatusLine(' OK\r\n')))",,,http://web.archive.org/web/20200127014822/http://biocc.hrbmu.edu.cn:80/GPA/,2015-06-03,"1] College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, Heilongjiang 150086, China [2] Key Laboratory of Cardiovascular Medicine Research, Harbin Medical University, Ministry of Education.","Xiao Y, Gong Y, Lv Y, Lan Y, Hu J, Li F, Xu J, Bai J, Deng Y, Liu L, Zhang G, Yu F, Li X",,,5.0,China
26212453,Histone Antibody Specificity Database,0.951532856,,0,Histone Antibody Specificity Database,0.951532856,1,http://www.histoneantibodies.com,200,,"(33.4484,-112.0740)",http://web.archive.org/web/20221017080750/http://histoneantibodies.com/,2015-07-23,"Center for Epigenetics, Van Andel Research Institute, Grand Rapids, MI 49503, USA. Electronic address: scott.rothbart@vai.org.","Rothbart SB, Dickson BM, Raab JR, Grzybowski AT, Krajewski K, Guo AH, Shanle EK, Josefowicz SZ, Fuchs SM, Allis CD, Magnuson TR, Ruthenburg AJ, Strahl BD",,"NCI NIH HHS, NCI NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NCI NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NIMH NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS",77.0,United States
26314736,GlycoMob,0.989852786,GlycoMob,0.989852786,,0,1,http://www.glycomob.org,405,,,http://web.archive.org/web/20220618211519/http://www.glycomob.org/,2015-08-28,"Department of Chemistry, University of Oxford, Oxford, OX1 3QZ, UK. weston.struwe@chem.ox.ac.uk.","Struwe WB, Pagel K, Benesch JL, Harvey DJ, Campbell MP",,"Biotechnology and Biological Sciences Research Council, British Heart Foundation",23.0,
26342919,Geroprotectors,0.934666336,Geroprotectors,0.934666336,,0,1,http://geroprotectors.org,200,,"(22.2783,114.1747)",http://web.archive.org/web/20220719163256/http://geroprotectors.org/,2015-09-01,"Laboratory of Molecular Radiobiology and Gerontology, Institute of Biology of Komi Science Center of Ural Branch of Russian Academy of Sciences, Syktyvkar 167982, Russia.","Moskalev A, Chernyagina E, de MagalhÃ£es JP, Barardo D, Thoppil H, Shaposhnikov M, Budovsky A, Fraifeld VE, Garazha A, Tsvetkov V, Bronovitsky E, Bogomolov V, Scerbacov A, Kuryan O, Gurinovich R, Jellen LC, Kennedy B, Mamoshina P, Dobrovolskaya E, Aliper A, Kaminsky D, Zhavoronkov A",,Wellcome Trust,42.0,
26430546,ICeE,0.880001485,ICeE,0.880001485,,0,1,http://www.ciml.univ-mrs.fr/EWBANK_jonathan/software.html,301,,"(43.2970,5.3811)",http://web.archive.org/web/20141026082851/http://www.ciml.univ-mrs.fr:80/EWBANK_jonathan/software.html,2014-07-01,"Centre d'Immunologie de Marseille-Luminy; UM2 Aix-Marseille UniversitÃ© ; Marseille, France ; INSERM U1104 ; Marseille, France ; CNRS UMR7280 ; Marseille, France.","MontaÃ±ana F, Julien RA, Vaglio P, Matthews LR, Tichit L, Ewbank JJ",,,1.0,"France, France, France"
26510927,HAND,0.570083857,HAND,0.570083857,,0,1,http://www.handdatabase.org,200,,"(34.0522,-118.2437)",http://web.archive.org/web/20221020115032/http://www.handdatabase.org/,2015-10-28,"Department of Epidemiology and Biostatistics, University of Georgia, Athens, GA, 30602, USA. tessg@uga.edu.","Griffin TZ, Kang W, Ma Y, Zhang M",,"NIAID NIH HHS, NIAID NIH HHS, NIAID NIH HHS, NIAID NIH HHS",6.0,"Georgia, United States"
"26578586, 30945200",GreeNC,0.990412146,GreeNC,0.990412146,Non-Coding Database,0.685981143,2,http://greenc.sciencedesigners.com,"HTTPConnectionPool(host='greenc.sciencedesigners.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143c6400>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20220526141609/http://greenc.sciencedesigners.com/,2019-01-01,"Sequentia Biotech SL, Calle Comte D'Urgell 240, Barcelona, Spain., Sequentia Biotech SL, Carrer Comte d'Urgell 240, Barcelona, Spain.","PaytuvÃ­ Gallart A, Hermoso Pulido A, Anzar MartÃ­nez de LagrÃ¡n I, Sanseverino W, Aiese Cigliano R, Paytuvi-Gallart A, Sanseverino W, Aiese Cigliano R",", ",", ",76.0,"Spain, Spain"
26578596,HPMC,0.989222422,HPMC,0.989222422,Human Pan-Microbe Communities,0.749896427,1,http://www.hpmcd.org,"HTTPConnectionPool(host='www.hpmcd.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x2ba7143c65b0>, 'Connection to www.hpmcd.org timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20210920104926/http://hpmcd.org/,2015-11-17,"Host Microbiota Interactions Laboratory, Wellcome Trust Sanger Institute, Wellcome Genome Campus, Hinxton CB10 1SA, UK Centre for Innate Immunity and Infectious Diseases, Hudson Institute of Medical Research, Clayton 3168, Australia Department of Molecular and Translational Sciences, Monash University, Clayton 3800, Australia sf15@sanger.ac.uk.","Forster SC, Browne HP, Kumar N, Hunt M, Denise H, Mitchell A, Finn RD, Lawley TD",,"Wellcome Trust, Medical Research Council, Biotechnology and Biological Sciences Research Council",29.0,"Australia, Australia"
26578597,HGTree,0.998615086,HGTree,0.998615086,,0,1,http://hgtree.snu.ac.kr,"HTTPConnectionPool(host='hgtree.snu.ac.kr', port=80): Max retries exceeded with url: / (Caused by ReadTimeoutError(""HTTPConnectionPool(host='hgtree.snu.ac.kr', port=80): Read timed out. (read timeout=5)""))",,,http://web.archive.org/web/20221013021007/http://hgtree.snu.ac.kr/,2015-11-17,"Interdisciplinary Program in Bioinformatics, Seoul National University, Kwan-ak St. 599, Kwan-ak Gu, Seoul, 151-741, Republic of Korea Department of Animal Sciences, University of Illinois, Urbana, IL 61801, USA.","Jeong H, Sung S, Kwon T, Seo M, Caetano-AnollÃ©s K, Choi SH, Cho S, Nasir A, Kim H",,,18.0,United States
26631432,HDI,0.979960263,HDI,0.979960263,Human Disease Insight,0.578439275,1,http://humandiseaseinsight.com,"HTTPConnectionPool(host='humandiseaseinsight.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143c6a30>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20180118041850/http://humandiseaseinsight.com/,2015-11-27,"Centre for Interdisciplinary Research In Basic Sciences, Jamia Millia Islamia, Jamia Nagar, New Delhi 110025, India.","Tasleem M, Ishrat R, Islam A, Ahmad F, Hassan MI",,,2.0,India
26657893,HRGRN,0.979772747,HRGRN,0.979772747,,0,1,http://plantgrn.noble.org/hrgrn,200,,"(34.1566,-97.1792)",http://web.archive.org/web/20221017093226/https://plantgrn.noble.org/hrgrn/,2015-12-12,"Plant Biology Division, The Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, USA.","Dai X, Li J, Liu T, Zhao PX",,,12.0,United States
26673694,GtRNAdb,0.991023004,GtRNAdb,0.991023004,Genomic,0.679828405,1,http://gtrnadb.ucsc.edu,200,,"(36.9741,-122.0308)",http://web.archive.org/web/20220615144820/http://gtrnadb.ucsc.edu./,2015-12-15,"Department of Biomolecular Engineering, University of California Santa Cruz, CA 95064, USA.","Chan PP, Lowe TM",,NHGRI NIH HHS,303.0,United States
26708988,HitPredict,0.99754715,HitPredict,0.99754715,,0,1,http://hintdb.hgc.jp/htp,"HTTPConnectionPool(host='hintdb.hgc.jp', port=80): Max retries exceeded with url: /htp (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x2ba7143c65e0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,http://web.archive.org/web/20200226034942/http://hintdb.hgc.jp:80/htp/,2015-12-26,"Human Genome Center, The Institute of Medical Science, The University of Tokyo, Tokyo 108-8639, Japan Department of Computational Biology, Graduate School of Frontier Sciences, The University of Tokyo, Chiba 277-8561, Japan.","LÃ³pez Y, Nakai K, Patil A",,,27.0,"Japan, Japan"
26911352,Human genetic variation database,0.794143543,,0,Human genetic variation database,0.794143543,1,http://www.genome.med.kyoto-u.ac.jp/SnpDB,302,,"(36.4000,139.0833)",http://web.archive.org/web/20160924220138/http://www.genome.med.kyoto-u.ac.jp:80/SnpDB,2016-02-25,"Human Disease Genomics, Center for Genomic Medicine, Kyoto University Graduate School of Medicine, Kyoto, Japan.","Higasa K, Miyake N, Yoshimura J, Okamura K, Niihori T, Saitsu H, Doi K, Shimizu M, Nakabayashi K, Aoki Y, Tsurusaki Y, Morishita S, Kawaguchi T, Migita O, Nakayama K, Nakashima M, Mitsui J, Narahara M, Hayashi K, Funayama R, Yamaguchi D, Ishiura H, Ko WY, Hata K, Nagashima T, Yamada R, Matsubara Y, Umezawa A, Tsuji S, Matsumoto N, Matsuda F",,,139.0,Japan
26989147,HistoneDB,0.99104923,HistoneDB,0.99104923,,0,1,http://www.ncbi.nlm.nih.gov/projects/HistoneDB2.0,301,,"(38.9896,-77.1538)",http://web.archive.org/web/20161220175149/https://www.ncbi.nlm.nih.gov/projects/HistoneDB2.0/,2016-03-17,"National Center for Biotechnology Information, National Library of Medicine, National Institutes of Health, 8600 Rockville Pike, Bethesda, MD 20894, USA.","Draizen EJ, Shaytan AK, MariÃ±o-RamÃ­rez L, Talbert PB, Landsman D, Panchenko AR",,,36.0,United States
